subject,blockcode,trialcode,trialnum,response,latency,stimulusitem3,stimulusitem4,stimulusitem5,stimulusitem6,stimulusitem8,values.gridface1_zscore,values.gridface2_zscore,values.gridface3_zscore,values.gridface4_zscore,values.compareface_zscore,values.trial_retry,values.nTrials,avg_grid,avg_compare,correct_resp,correct_num,easiness
269399402,main_instructions,main_instructions1,1,57,2913,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
269399402,main_instructions,main_instructions2,2,57,4301,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
269399402,main_instructions,main_instructions3,3,57,1368,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
269399402,gridcompare_block,gridcompare_trial,1,50,12,CFD-WM-220-N-crop.jpg,CFD-WM-249-N-crop.jpg,CFD-WM-254-N-crop.jpg,CFD-WM-238-N-crop.jpg,CFD-WM-208-N-crop.jpg,-2.151252165,-2.664674864,0.06235719,-0.619400824,1.112421257,0,100,-1.343242666,1.112421257,50,1,2.455663923
269399402,gridcompare_block,gridcompare_trial,2,50,2667,CFD-WM-016-N-crop.jpg,CFD-WM-208-N-crop.jpg,CFD-WM-205-N-crop.jpg,CFD-WM-021-N-crop.jpg,CFD-WM-214-N-crop.jpg,-0.378935788,1.112421257,-0.501229435,-0.619400824,1.507684178,0,100,-0.096786198,1.507684178,50,1,1.604470375
269399402,gridcompare_block,gridcompare_trial,3,50,935,CFD-WM-012-N-crop.jpg,CFD-WM-031-N-crop.jpg,CFD-WM-236-N-crop.jpg,CFD-WM-249-N-crop.jpg,CFD-WM-253-N-crop.jpg,0.442813909,0.53514723,-0.619400824,-2.664674864,-0.164895482,0,100,-0.576528637,-0.164895482,50,1,0.411633156
269399402,gridcompare_block,gridcompare_trial,4,38,957,CFD-WM-218-N-crop.jpg,CFD-WM-009-N-crop.jpg,CFD-WM-025-N-crop.jpg,CFD-WM-217-N-crop.jpg,CFD-WM-255-N-crop.jpg,-0.302870319,0.889853328,0.824170122,-0.278521819,-0.93593133,0,100,0.283157828,-0.93593133,38,1,1.219089158
269399402,gridcompare_block,gridcompare_trial,5,38,619,CFD-WM-025-N-crop.jpg,CFD-WM-016-N-crop.jpg,CFD-WM-024-N-crop.jpg,CFD-WM-209-N-crop.jpg,CFD-WM-204-N-crop.jpg,0.824170122,-0.378935788,1.686382376,0.963251708,0.168408437,0,100,0.773717104,0.168408437,38,1,0.605308668
269399402,gridcompare_block,gridcompare_trial,6,38,1377,CFD-WM-010-N-crop.jpg,CFD-WM-204-N-crop.jpg,CFD-WM-020-N-crop.jpg,CFD-WM-215-N-crop.jpg,CFD-WM-004-N-crop.jpg,-2.224990349,0.168408437,-0.417972321,-0.302870319,1.036297207,0,100,-0.694356138,1.036297207,50,0,1.730653345
269399402,gridcompare_block,gridcompare_trial,7,38,880,CFD-WM-223-N-crop.jpg,CFD-WM-245-N-crop.jpg,CFD-WM-255-N-crop.jpg,CFD-WM-218-N-crop.jpg,CFD-WM-217-N-crop.jpg,-0.619400824,-1.12876026,-0.93593133,-0.302870319,-0.278521819,0,100,-0.746740683,-0.278521819,50,0,0.468218864
269399402,gridcompare_block,gridcompare_trial,8,38,1473,CFD-WM-203-N-crop.jpg,CFD-WM-006-N-crop.jpg,CFD-WM-001-N-crop.jpg,CFD-WM-036-N-crop.jpg,CFD-WM-200-N-crop.jpg,0.980836736,0.65162865,0.015929223,-1.134683045,1.312246881,0,100,0.128427891,1.312246881,50,0,1.18381899
269399402,gridcompare_block,gridcompare_trial,9,38,684,CFD-WM-222-N-crop.jpg,CFD-WM-223-N-crop.jpg,CFD-WM-245-N-crop.jpg,CFD-WM-002-N-crop.jpg,CFD-WM-216-N-crop.jpg,-1.332504033,-0.619400824,-1.12876026,-0.693257943,-0.051269147,0,100,-0.943480765,-0.051269147,50,0,0.892211617
269399402,gridcompare_block,gridcompare_trial,10,50,5832,CFD-WM-012-N-crop.jpg,CFD-WM-231-N-crop.jpg,CFD-WM-019-N-crop.jpg,CFD-WM-006-N-crop.jpg,CFD-WM-211-N-crop.jpg,0.442813909,0.195574272,-1.518530958,0.65162865,-0.110041389,0,100,-0.057128532,-0.110041389,38,0,0.052912858
269399402,gridcompare_block,gridcompare_trial,11,50,37,CFD-WM-015-N-crop.jpg,CFD-WM-227-N-crop.jpg,CFD-WM-023-N-crop.jpg,CFD-WM-021-N-crop.jpg,CFD-WM-202-N-crop.jpg,0.30810717,-0.3625065,1.776852341,-0.619400824,1.653125887,0,100,0.275763047,1.653125887,50,1,1.37736284
269399402,gridcompare_block,gridcompare_trial,12,50,99,CFD-WM-221-N-crop.jpg,CFD-WM-029-N-crop.jpg,CFD-WM-033-N-crop.jpg,CFD-WM-239-N-crop.jpg,CFD-WM-018-N-crop.jpg,1.021868469,1.451994212,1.101226542,0.224680527,0.52948768,0,100,0.949942437,0.52948768,38,0,0.420454757
269399402,gridcompare_block,gridcompare_trial,13,50,530783,CFD-WM-033-N-crop.jpg,CFD-WM-028-N-crop.jpg,CFD-WM-023-N-crop.jpg,CFD-WM-032-N-crop.jpg,CFD-WM-200-N-crop.jpg,1.101226542,1.005455775,1.776852341,1.044506665,1.312246881,0,100,1.232010331,1.312246881,50,1,0.08023655
269399402,gridcompare_block,gridcompare_trial,14,50,1604,CFD-WM-022-N-crop.jpg,CFD-WM-200-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-216-N-crop.jpg,CFD-WM-218-N-crop.jpg,-0.586936157,1.312246881,0.330190693,-0.051269147,-0.302870319,0,100,0.251058067,-0.302870319,38,0,0.553928386
269399402,gridcompare_block,gridcompare_trial,15,50,72,CFD-WM-200-N-crop.jpg,CFD-WM-029-N-crop.jpg,CFD-WM-233-N-crop.jpg,CFD-WM-215-N-crop.jpg,CFD-WM-021-N-crop.jpg,1.312246881,1.451994212,-0.619400824,-0.302870319,-0.619400824,0,100,0.460492488,-0.619400824,38,0,1.079893312
269399402,gridcompare_block,gridcompare_trial,16,50,2429,CFD-WM-248-N-crop.jpg,CFD-WM-006-N-crop.jpg,CFD-WM-212-N-crop.jpg,CFD-WM-012-N-crop.jpg,CFD-WM-200-N-crop.jpg,0.06235719,0.65162865,0.80303256,0.442813909,1.312246881,0,100,0.489958077,1.312246881,50,1,0.822288804
269399402,gridcompare_block,gridcompare_trial,17,50,221,CFD-WM-015-N-crop.jpg,CFD-WM-221-N-crop.jpg,CFD-WM-209-N-crop.jpg,CFD-WM-206-N-crop.jpg,CFD-WM-223-N-crop.jpg,0.30810717,1.021868469,0.963251708,0.142995233,-0.619400824,0,100,0.609055645,-0.619400824,38,0,1.228456469
269399402,gridcompare_block,gridcompare_trial,18,50,66,CFD-WM-207-N-crop.jpg,CFD-WM-036-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-023-N-crop.jpg,CFD-WM-217-N-crop.jpg,0.36536075,-1.134683045,-0.078982888,1.776852341,-0.278521819,0,100,0.23213679,-0.278521819,38,0,0.510658608
269399402,gridcompare_block,gridcompare_trial,19,38,30,CFD-WM-017-N-crop.jpg,CFD-WM-223-N-crop.jpg,CFD-WM-001-N-crop.jpg,CFD-WM-243-N-crop.jpg,CFD-WM-258-N-crop.jpg,-1.191197868,-0.619400824,0.015929223,-1.919286104,0.36536075,0,100,-0.928488893,0.36536075,50,0,1.293849643
269399402,gridcompare_block,gridcompare_trial,20,50,206,CFD-WM-002-N-crop.jpg,CFD-WM-222-N-crop.jpg,CFD-WM-012-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-218-N-crop.jpg,-0.693257943,-1.332504033,0.442813909,-0.078982888,-0.302870319,0,100,-0.415482739,-0.302870319,50,1,0.11261242
269399402,gridcompare_block,gridcompare_trial,21,38,892,CFD-WM-021-N-crop.jpg,CFD-WM-258-N-crop.jpg,CFD-WM-032-N-crop.jpg,CFD-WM-216-N-crop.jpg,CFD-WM-256-N-crop.jpg,-0.619400824,0.36536075,1.044506665,-0.051269147,-0.619400824,0,100,0.184799361,-0.619400824,38,1,0.804200185
269399402,gridcompare_block,gridcompare_trial,22,50,948,CFD-WM-257-N-crop.jpg,CFD-WM-249-N-crop.jpg,CFD-WM-021-N-crop.jpg,CFD-WM-001-N-crop.jpg,CFD-WM-004-N-crop.jpg,2.10763123,-2.664674864,-0.619400824,0.015929223,1.036297207,0,100,-0.290128809,1.036297207,50,1,1.326426016
269399402,gridcompare_block,gridcompare_trial,23,38,258,CFD-WM-230-N-crop.jpg,CFD-WM-015-N-crop.jpg,CFD-WM-202-N-crop.jpg,CFD-WM-228-N-crop.jpg,CFD-WM-201-N-crop.jpg,0.541211032,0.30810717,1.653125887,-0.619400824,-0.234059337,0,100,0.470760816,-0.234059337,38,1,0.704820153
269399402,gridcompare_block,gridcompare_trial,24,38,341,CFD-WM-023-N-crop.jpg,CFD-WM-032-N-crop.jpg,CFD-WM-208-N-crop.jpg,CFD-WM-218-N-crop.jpg,CFD-WM-211-N-crop.jpg,1.776852341,1.044506665,1.112421257,-0.302870319,-0.110041389,0,100,0.907727486,-0.110041389,38,1,1.017768876
269399402,gridcompare_block,gridcompare_trial,25,38,5948,CFD-WM-001-N-crop.jpg,CFD-WM-018-N-crop.jpg,CFD-WM-252-N-crop.jpg,CFD-WM-219-N-crop.jpg,CFD-WM-016-N-crop.jpg,0.015929223,0.52948768,2.006630043,0.119170357,-0.378935788,0,100,0.667804326,-0.378935788,38,1,1.046740114
269399402,gridcompare_block,gridcompare_trial,26,38,346,CFD-WM-041-N-crop.jpg,CFD-WM-001-N-crop.jpg,CFD-WM-032-N-crop.jpg,CFD-WM-014-N-crop.jpg,CFD-WM-236-N-crop.jpg,-0.688913407,0.015929223,1.044506665,1.772163002,-0.619400824,0,100,0.535921371,-0.619400824,38,1,1.155322195
269399402,gridcompare_block,gridcompare_trial,27,38,1255,CFD-WM-241-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-215-N-crop.jpg,CFD-WM-036-N-crop.jpg,CFD-WM-041-N-crop.jpg,-0.291146966,0.330190693,-0.302870319,-1.134683045,-0.688913407,0,100,-0.349627409,-0.688913407,38,1,0.339285998
269399402,gridcompare_block,gridcompare_trial,28,50,453,CFD-WM-230-N-crop.jpg,CFD-WM-232-N-crop.jpg,CFD-WM-237-N-crop.jpg,CFD-WM-032-N-crop.jpg,CFD-WM-227-N-crop.jpg,0.541211032,-1.27590854,-0.619400824,1.044506665,-0.3625065,0,100,-0.077397917,-0.3625065,38,0,0.285108583
269399402,gridcompare_block,gridcompare_trial,29,38,70,CFD-WM-037-N-crop.jpg,CFD-WM-207-N-crop.jpg,CFD-WM-001-N-crop.jpg,CFD-WM-219-N-crop.jpg,CFD-WM-019-N-crop.jpg,-0.250115234,0.36536075,0.015929223,0.119170357,-1.518530958,0,100,0.062586274,-1.518530958,38,1,1.581117232
269399402,gridcompare_block,gridcompare_trial,30,50,3203,CFD-WM-026-N-crop.jpg,CFD-WM-235-N-crop.jpg,CFD-WM-201-N-crop.jpg,CFD-WM-244-N-crop.jpg,CFD-WM-219-N-crop.jpg,-0.104118604,-1.885522851,-0.234059337,-0.947654682,0.119170357,0,100,-0.792838869,0.119170357,50,1,0.912009226
269399402,gridcompare_block,gridcompare_trial,31,50,89,CFD-WM-201-N-crop.jpg,CFD-WM-247-N-crop.jpg,CFD-WM-251-N-crop.jpg,CFD-WM-202-N-crop.jpg,CFD-WM-035-N-crop.jpg,-0.234059337,0.06235719,0.562313066,1.653125887,-1.333623506,0,100,0.510934201,-1.333623506,38,0,1.844557707
269399402,gridcompare_block,gridcompare_trial,32,50,445,CFD-WM-204-N-crop.jpg,CFD-WM-254-N-crop.jpg,CFD-WM-258-N-crop.jpg,CFD-WM-240-N-crop.jpg,CFD-WM-012-N-crop.jpg,0.168408437,0.06235719,0.36536075,0.857741538,0.442813909,0,100,0.363466979,0.442813909,50,1,0.07934693
269399402,gridcompare_block,gridcompare_trial,33,50,582,CFD-WM-022-N-crop.jpg,CFD-WM-221-N-crop.jpg,CFD-WM-234-N-crop.jpg,CFD-WM-038-N-crop.jpg,CFD-WM-041-N-crop.jpg,-0.586936157,1.021868469,-1.026888371,-0.718983455,-0.688913407,0,100,-0.327734879,-0.688913407,38,0,0.361178528
269399402,gridcompare_block,gridcompare_trial,34,38,327,CFD-WM-251-N-crop.jpg,CFD-WM-244-N-crop.jpg,CFD-WM-038-N-crop.jpg,CFD-WM-011-N-crop.jpg,CFD-WM-022-N-crop.jpg,0.562313066,-0.947654682,-0.718983455,-0.451543737,-0.586936157,0,100,-0.388967202,-0.586936157,38,1,0.197968955
269399402,gridcompare_block,gridcompare_trial,35,50,893,CFD-WM-029-N-crop.jpg,CFD-WM-222-N-crop.jpg,CFD-WM-251-N-crop.jpg,CFD-WM-036-N-crop.jpg,CFD-WM-025-N-crop.jpg,1.451994212,-1.332504033,0.562313066,-1.134683045,0.824170122,0,100,-0.11321995,0.824170122,50,1,0.937390072
269399402,gridcompare_block,gridcompare_trial,36,38,231,CFD-WM-213-N-crop.jpg,CFD-WM-031-N-crop.jpg,CFD-WM-205-N-crop.jpg,CFD-WM-252-N-crop.jpg,CFD-WM-216-N-crop.jpg,1.034998622,0.53514723,-0.501229435,2.006630043,-0.051269147,0,100,0.768886615,-0.051269147,38,1,0.820155762
269399402,gridcompare_block,gridcompare_trial,37,50,161,CFD-WM-022-N-crop.jpg,CFD-WM-009-N-crop.jpg,CFD-WM-249-N-crop.jpg,CFD-WM-239-N-crop.jpg,CFD-WM-010-N-crop.jpg,-0.586936157,0.889853328,-2.664674864,0.224680527,-2.224990349,0,100,-0.534269292,-2.224990349,38,0,1.690721058
269399402,gridcompare_block,gridcompare_trial,38,50,224,CFD-WM-255-N-crop.jpg,CFD-WM-253-N-crop.jpg,CFD-WM-219-N-crop.jpg,CFD-WM-203-N-crop.jpg,CFD-WM-019-N-crop.jpg,-0.93593133,-0.164895482,0.119170357,0.980836736,-1.518530958,0,100,-0.00020493,-1.518530958,38,0,1.518326028
269399402,gridcompare_block,gridcompare_trial,39,50,101,CFD-WM-035-N-crop.jpg,CFD-WM-207-N-crop.jpg,CFD-WM-258-N-crop.jpg,CFD-WM-206-N-crop.jpg,CFD-WM-039-N-crop.jpg,-1.333623506,0.36536075,0.36536075,0.142995233,-0.549888242,0,100,-0.114976693,-0.549888242,38,0,0.434911549
269399402,gridcompare_block,gridcompare_trial,40,50,80,CFD-WM-031-N-crop.jpg,CFD-WM-213-N-crop.jpg,CFD-WM-018-N-crop.jpg,CFD-WM-216-N-crop.jpg,CFD-WM-240-N-crop.jpg,0.53514723,1.034998622,0.52948768,-0.051269147,0.857741538,0,100,0.512091096,0.857741538,50,1,0.345650442
269399402,gridcompare_block,gridcompare_trial,41,50,324,CFD-WM-021-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-039-N-crop.jpg,CFD-WM-206-N-crop.jpg,CFD-WM-033-N-crop.jpg,-0.619400824,-0.078982888,-0.549888242,0.142995233,1.101226542,0,100,-0.27631918,1.101226542,50,1,1.377545722
269399402,gridcompare_block,gridcompare_trial,42,38,3,CFD-WM-204-N-crop.jpg,CFD-WM-037-N-crop.jpg,CFD-WM-019-N-crop.jpg,CFD-WM-202-N-crop.jpg,CFD-WM-036-N-crop.jpg,0.168408437,-0.250115234,-1.518530958,1.653125887,-1.134683045,0,100,0.013222033,-1.134683045,38,1,1.147905078
269399402,gridcompare_block,gridcompare_trial,43,50,452,CFD-WM-037-N-crop.jpg,CFD-WM-222-N-crop.jpg,CFD-WM-206-N-crop.jpg,CFD-WM-218-N-crop.jpg,CFD-WM-010-N-crop.jpg,-0.250115234,-1.332504033,0.142995233,-0.302870319,-2.224990349,0,100,-0.435623588,-2.224990349,38,0,1.789366761
269399402,gridcompare_block,gridcompare_trial,44,50,356,CFD-WM-248-N-crop.jpg,CFD-WM-039-N-crop.jpg,CFD-WM-223-N-crop.jpg,CFD-WM-029-N-crop.jpg,CFD-WM-247-N-crop.jpg,0.06235719,-0.549888242,-0.619400824,1.451994212,0.06235719,0,100,0.086265584,0.06235719,38,0,0.023908394
269399402,gridcompare_block,gridcompare_trial,45,50,386,CFD-WM-026-N-crop.jpg,CFD-WM-233-N-crop.jpg,CFD-WM-028-N-crop.jpg,CFD-WM-004-N-crop.jpg,CFD-WM-037-N-crop.jpg,-0.104118604,-0.619400824,1.005455775,1.036297207,-0.250115234,0,100,0.329558388,-0.250115234,38,0,0.579673622
269399402,gridcompare_block,gridcompare_trial,46,50,589,CFD-WM-238-N-crop.jpg,CFD-WM-012-N-crop.jpg,CFD-WM-237-N-crop.jpg,CFD-WM-206-N-crop.jpg,CFD-WM-009-N-crop.jpg,-0.619400824,0.442813909,-0.619400824,0.142995233,0.889853328,0,100,-0.163248127,0.889853328,50,1,1.053101455
269399402,gridcompare_block,gridcompare_trial,47,38,374,CFD-WM-258-N-crop.jpg,CFD-WM-022-N-crop.jpg,CFD-WM-257-N-crop.jpg,CFD-WM-015-N-crop.jpg,CFD-WM-021-N-crop.jpg,0.36536075,-0.586936157,2.10763123,0.30810717,-0.619400824,0,100,0.548540748,-0.619400824,38,1,1.167941572
269399402,gridcompare_block,gridcompare_trial,48,50,650,CFD-WM-208-N-crop.jpg,CFD-WM-215-N-crop.jpg,CFD-WM-255-N-crop.jpg,CFD-WM-213-N-crop.jpg,CFD-WM-205-N-crop.jpg,1.112421257,-0.302870319,-0.93593133,1.034998622,-0.501229435,0,100,0.227154558,-0.501229435,38,0,0.728383993
269399402,gridcompare_block,gridcompare_trial,49,38,1160,CFD-WM-238-N-crop.jpg,CFD-WM-200-N-crop.jpg,CFD-WM-220-N-crop.jpg,CFD-WM-244-N-crop.jpg,CFD-WM-014-N-crop.jpg,-0.619400824,1.312246881,-2.151252165,-0.947654682,1.772163002,0,100,-0.601515198,1.772163002,50,0,2.3736782
269399402,gridcompare_block,gridcompare_trial,50,50,219,CFD-WM-204-N-crop.jpg,CFD-WM-016-N-crop.jpg,CFD-WM-221-N-crop.jpg,CFD-WM-037-N-crop.jpg,CFD-WM-219-N-crop.jpg,0.168408437,-0.378935788,1.021868469,-0.250115234,0.119170357,0,100,0.140306471,0.119170357,38,0,0.021136114
269399402,gridcompare_block,gridcompare_trial,51,38,520,CFD-WM-218-N-crop.jpg,CFD-WM-227-N-crop.jpg,CFD-WM-231-N-crop.jpg,CFD-WM-032-N-crop.jpg,CFD-WM-012-N-crop.jpg,-0.302870319,-0.3625065,0.195574272,1.044506665,0.442813909,0,100,0.14367603,0.442813909,50,0,0.299137879
269399402,gridcompare_block,gridcompare_trial,52,50,148,CFD-WM-018-N-crop.jpg,CFD-WM-228-N-crop.jpg,CFD-WM-033-N-crop.jpg,CFD-WM-224-N-crop.jpg,CFD-WM-038-N-crop.jpg,0.52948768,-0.619400824,1.101226542,-1.146951669,-0.718983455,0,100,-0.033909568,-0.718983455,38,0,0.685073887
269399402,gridcompare_block,gridcompare_trial,53,50,565,CFD-WM-001-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-228-N-crop.jpg,CFD-WM-214-N-crop.jpg,CFD-WM-202-N-crop.jpg,0.015929223,-0.078982888,-0.619400824,1.507684178,1.653125887,0,100,0.206307422,1.653125887,50,1,1.446818465
269399402,gridcompare_block,gridcompare_trial,54,50,3447,CFD-WM-040-N-crop.jpg,CFD-WM-233-N-crop.jpg,CFD-WM-200-N-crop.jpg,CFD-WM-237-N-crop.jpg,CFD-WM-229-N-crop.jpg,0.619492771,-0.619400824,1.312246881,-0.619400824,-0.742496022,0,100,0.173234501,-0.742496022,38,0,0.915730523
269399402,gridcompare_block,gridcompare_trial,55,50,297,CFD-WM-011-N-crop.jpg,CFD-WM-247-N-crop.jpg,CFD-WM-235-N-crop.jpg,CFD-WM-242-N-crop.jpg,CFD-WM-257-N-crop.jpg,-0.451543737,0.06235719,-1.885522851,-0.211913278,2.10763123,0,100,-0.621655669,2.10763123,50,1,2.729286898
269399402,gridcompare_block,gridcompare_trial,56,38,681,CFD-WM-011-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-252-N-crop.jpg,CFD-WM-220-N-crop.jpg,CFD-WM-216-N-crop.jpg,-0.451543737,0.330190693,2.006630043,-2.151252165,-0.051269147,0,100,-0.066493792,-0.051269147,50,0,0.015224644
269399402,gridcompare_block,gridcompare_trial,57,50,157,CFD-WM-201-N-crop.jpg,CFD-WM-250-N-crop.jpg,CFD-WM-228-N-crop.jpg,CFD-WM-006-N-crop.jpg,CFD-WM-244-N-crop.jpg,-0.234059337,0.444141677,-0.619400824,0.65162865,-0.947654682,0,100,0.060577541,-0.947654682,38,0,1.008232224
269399402,gridcompare_block,gridcompare_trial,58,50,1406,CFD-WM-237-N-crop.jpg,CFD-WM-205-N-crop.jpg,CFD-WM-036-N-crop.jpg,CFD-WM-242-N-crop.jpg,CFD-WM-204-N-crop.jpg,-0.619400824,-0.501229435,-1.134683045,-0.211913278,0.168408437,0,100,-0.616806646,0.168408437,50,1,0.785215082
269399402,gridcompare_block,gridcompare_trial,59,38,180,CFD-WM-204-N-crop.jpg,CFD-WM-213-N-crop.jpg,CFD-WM-237-N-crop.jpg,CFD-WM-026-N-crop.jpg,CFD-WM-041-N-crop.jpg,0.168408437,1.034998622,-0.619400824,-0.104118604,-0.688913407,0,100,0.119971908,-0.688913407,38,1,0.808885314
269399402,gridcompare_block,gridcompare_trial,60,50,290,CFD-WM-231-N-crop.jpg,CFD-WM-017-N-crop.jpg,CFD-WM-244-N-crop.jpg,CFD-WM-032-N-crop.jpg,CFD-WM-023-N-crop.jpg,0.195574272,-1.191197868,-0.947654682,1.044506665,1.776852341,0,100,-0.224692903,1.776852341,50,1,2.001545245
269399402,gridcompare_block,gridcompare_trial,61,50,124,CFD-WM-212-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-232-N-crop.jpg,CFD-WM-224-N-crop.jpg,CFD-WM-038-N-crop.jpg,0.80303256,0.330190693,-1.27590854,-1.146951669,-0.718983455,0,100,-0.322409239,-0.718983455,38,0,0.396574216
269399402,gridcompare_block,gridcompare_trial,62,50,285,CFD-WM-039-N-crop.jpg,CFD-WM-212-N-crop.jpg,CFD-WM-218-N-crop.jpg,CFD-WM-017-N-crop.jpg,CFD-WM-031-N-crop.jpg,-0.549888242,0.80303256,-0.302870319,-1.191197868,0.53514723,0,100,-0.310230967,0.53514723,50,1,0.845378197
269399402,gridcompare_block,gridcompare_trial,63,50,510,CFD-WM-021-N-crop.jpg,CFD-WM-251-N-crop.jpg,CFD-WM-225-N-crop.jpg,CFD-WM-239-N-crop.jpg,CFD-WM-029-N-crop.jpg,-0.619400824,0.562313066,1.459540279,0.224680527,1.451994212,0,100,0.406783262,1.451994212,50,1,1.04521095
269399402,gridcompare_block,gridcompare_trial,64,38,173,CFD-WM-012-N-crop.jpg,CFD-WM-041-N-crop.jpg,CFD-WM-209-N-crop.jpg,CFD-WM-252-N-crop.jpg,CFD-WM-231-N-crop.jpg,0.442813909,-0.688913407,0.963251708,2.006630043,0.195574272,0,100,0.680945563,0.195574272,38,1,0.485371291
269399402,gridcompare_block,gridcompare_trial,65,50,116,CFD-WM-019-N-crop.jpg,CFD-WM-025-N-crop.jpg,CFD-WM-254-N-crop.jpg,CFD-WM-228-N-crop.jpg,CFD-WM-201-N-crop.jpg,-1.518530958,0.824170122,0.06235719,-0.619400824,-0.234059337,0,100,-0.312851118,-0.234059337,50,1,0.07879178
269399402,gridcompare_block,gridcompare_trial,66,50,135,CFD-WM-232-N-crop.jpg,CFD-WM-223-N-crop.jpg,CFD-WM-221-N-crop.jpg,CFD-WM-201-N-crop.jpg,CFD-WM-018-N-crop.jpg,-1.27590854,-0.619400824,1.021868469,-0.234059337,0.52948768,0,100,-0.276875058,0.52948768,50,1,0.806362739
269399402,gridcompare_block,gridcompare_trial,67,50,65,CFD-WM-004-N-crop.jpg,CFD-WM-227-N-crop.jpg,CFD-WM-233-N-crop.jpg,CFD-WM-210-N-crop.jpg,CFD-WM-028-N-crop.jpg,1.036297207,-0.3625065,-0.619400824,0.330190693,1.005455775,0,100,0.096145144,1.005455775,50,1,0.90931063
269399402,gridcompare_block,gridcompare_trial,68,50,46,CFD-WM-238-N-crop.jpg,CFD-WM-212-N-crop.jpg,CFD-WM-224-N-crop.jpg,CFD-WM-034-N-crop.jpg,CFD-WM-036-N-crop.jpg,-0.619400824,0.80303256,-1.146951669,-0.078982888,-1.134683045,0,100,-0.260575705,-1.134683045,38,0,0.87410734
269399402,gridcompare_block,gridcompare_trial,69,38,388,CFD-WM-010-N-crop.jpg,CFD-WM-009-N-crop.jpg,CFD-WM-230-N-crop.jpg,CFD-WM-238-N-crop.jpg,CFD-WM-015-N-crop.jpg,-2.224990349,0.889853328,0.541211032,-0.619400824,0.30810717,0,100,-0.353331703,0.30810717,50,0,0.661438873
269399402,gridcompare_block,gridcompare_trial,70,38,1984,CFD-WM-207-N-crop.jpg,CFD-WM-235-N-crop.jpg,CFD-WM-218-N-crop.jpg,CFD-WM-208-N-crop.jpg,CFD-WM-003-N-crop.jpg,0.36536075,-1.885522851,-0.302870319,1.112421257,1.089101185,0,100,-0.177652791,1.089101185,50,0,1.266753976
269399402,gridcompare_block,gridcompare_trial,71,50,39,CFD-WM-219-N-crop.jpg,CFD-WM-022-N-crop.jpg,CFD-WM-247-N-crop.jpg,CFD-WM-038-N-crop.jpg,CFD-WM-201-N-crop.jpg,0.119170357,-0.586936157,0.06235719,-0.718983455,-0.234059337,0,100,-0.281098016,-0.234059337,50,1,0.047038679
269399402,gridcompare_block,gridcompare_trial,72,50,93,CFD-WM-213-N-crop.jpg,CFD-WM-026-N-crop.jpg,CFD-WM-014-N-crop.jpg,CFD-WM-023-N-crop.jpg,CFD-WM-003-N-crop.jpg,1.034998622,-0.104118604,1.772163002,1.776852341,1.089101185,0,100,1.11997384,1.089101185,38,0,0.030872655
269399402,gridcompare_block,gridcompare_trial,73,50,392,CFD-WM-255-N-crop.jpg,CFD-WM-242-N-crop.jpg,CFD-WM-224-N-crop.jpg,CFD-WM-247-N-crop.jpg,CFD-WM-238-N-crop.jpg,-0.93593133,-0.211913278,-1.146951669,0.06235719,-0.619400824,0,100,-0.558109772,-0.619400824,38,0,0.061291053
269399402,gridcompare_block,gridcompare_trial,74,38,92,CFD-WM-238-N-crop.jpg,CFD-WM-232-N-crop.jpg,CFD-WM-024-N-crop.jpg,CFD-WM-035-N-crop.jpg,CFD-WM-006-N-crop.jpg,-0.619400824,-1.27590854,1.686382376,-1.333623506,0.65162865,0,100,-0.385637624,0.65162865,50,0,1.037266274
269399402,gridcompare_block,gridcompare_trial,75,50,423,CFD-WM-016-N-crop.jpg,CFD-WM-017-N-crop.jpg,CFD-WM-002-N-crop.jpg,CFD-WM-257-N-crop.jpg,CFD-WM-021-N-crop.jpg,-0.378935788,-1.191197868,-0.693257943,2.10763123,-0.619400824,0,100,-0.038940092,-0.619400824,38,0,0.580460732
269399402,gridcompare_block,gridcompare_trial,76,50,81,CFD-WM-201-N-crop.jpg,CFD-WM-019-N-crop.jpg,CFD-WM-041-N-crop.jpg,CFD-WM-251-N-crop.jpg,CFD-WM-024-N-crop.jpg,-0.234059337,-1.518530958,-0.688913407,0.562313066,1.686382376,0,100,-0.469797659,1.686382376,50,1,2.156180035
269399402,gridcompare_block,gridcompare_trial,77,50,269,CFD-WM-019-N-crop.jpg,CFD-WM-245-N-crop.jpg,CFD-WM-020-N-crop.jpg,CFD-WM-216-N-crop.jpg,CFD-WM-037-N-crop.jpg,-1.518530958,-1.12876026,-0.417972321,-0.051269147,-0.250115234,0,100,-0.779133171,-0.250115234,50,1,0.529017938
